BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
4a:69:6c:07:a1:e5,-56,1,HUST_WIRELESS,80
2a:69:6c:05:c5:23,-67,1,HUST_WIRELESS,80
20:76:93:3a:ae:78,-74,1,HC5761,80
42:49:0f:06:46:77,-74,1,DIRECT-77-HP M427 LaserJet,80
08:57:00:7b:63:16,-77,1,TL-WTR9500,80
00:0f:e2:db:26:20,-73,1,ChinaNet,80
0e:69:6c:0a:bf:02,-60,1,HUST_WIRELESS_AUTO,80
24:05:0f:9b:e7:63,-76,1,zqxll2003,80
88:25:93:58:06:63,-79,1,TP-LINK_580663,80
4c:e6:76:c9:fc:00,-81,1,HongboJiangOffice,80
7c:d1:c3:76:79:fa,-91,1,ADESKTOP-ELSA6EU,80
b0:d5:9d:92:64:90,-85,1,315,80
00:0f:e2:db:25:20,-91,1,ChinaNet,80
60:67:20:ac:b3:51,-86,1,SWIFI,80
60:0b:03:0e:2b:b1,-83,1,HUST_WIRELESS_AUTO,80
60:0b:03:0e:2b:b0,-86,1,HUST_WIRELESS,80
00:0f:e2:98:15:10,-91,1,ChinaNet,80
70:3d:15:3a:86:b1,-82,1,HUST_WIRELESS_AUTO,80
70:3d:15:3a:86:b2,-83,1,eduroam,80
aa:69:6c:07:90:fd,-93,1,HUST_WIRELESS_AUTO,80
70:3d:15:3a:86:b0,-83,1,HUST_WIRELESS,80
6a:69:6c:05:c3:09,-80,1,HUST_WIRELESS_AUTO,80
46:27:1e:27:cc:05,-89,1,360免费WiFi-N7,80
6a:69:6c:05:c3:07,-80,1,HUST_WIRELESS,80
fa:69:6c:07:96:e2,-90,1,HUST_WIRELESS_AUTO,80
fa:69:6c:07:96:e0,-90,1,HUST_WIRELESS,80
0e:69:6c:0b:1f:1e,-86,1,HUST_WIRELESS_AUTO,80
f0:b4:29:3c:68:ef,-89,1,Seven,80
60:0b:03:09:08:30,-84,1,HUST_WIRELESS,80
06:69:6c:0b:1f:1e,-86,1,HUST_WIRELESS,80
7a:69:6c:05:c2:0a,-92,1,HUST_WIRELESS_AUTO,80
7a:69:6c:07:96:78,-88,1,HUST_WIRELESS,80
7a:69:6c:05:c2:08,-94,1,HUST_WIRELESS,80
06:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS,81
14:75:90:a5:bd:60,-73,2,hustac517,81
4a:69:6c:07:a1:e7,-56,2,HUST_WIRELESS_AUTO,81
4c:e6:76:c9:fc:00,-64,2,HongboJiangOffice,81
7c:d1:c3:76:79:fa,-83,2,ADESKTOP-ELSA6EU,81
d8:eb:97:23:da:5b,-78,2,dri,81
4a:69:6c:07:a1:e5,-56,2,HUST_WIRELESS,81
60:67:20:ac:b3:51,-67,2,SWIFI,81
64:d9:54:66:c5:65,-73,2,Baidu7107,81
b0:d5:9d:92:64:90,-81,2,315,81
0e:69:6c:0a:bf:be,-72,2,HUST_WIRELESS_AUTO,81
06:69:6c:0a:bf:be,-72,2,HUST_WIRELESS,81
00:0f:e2:db:25:20,-74,2,ChinaNet,81
70:77:81:86:b3:d6,-85,2,HP-Print-d6-LaserJet Pro M202dw,81
6a:69:6c:05:c3:09,-84,2,HUST_WIRELESS_AUTO,81
6a:69:6c:05:c3:07,-81,2,HUST_WIRELESS,81
ba:69:6c:07:a0:de,-90,2,HUST_WIRELESS_AUTO,81
fa:69:6c:07:96:e2,-93,2,HUST_WIRELESS_AUTO,81
7a:69:6c:07:96:7a,-93,2,HUST_WIRELESS_AUTO,81
60:0b:03:0e:29:b0,-82,2,HUST_WIRELESS,81
7a:69:6c:07:96:78,-93,2,HUST_WIRELESS,81
e8:4e:06:2d:cc:54,-73,2,长按电源键即可连入,81
2a:69:6c:07:9e:43,-90,2,HUST_WIRELESS,81
0e:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS_AUTO,81
60:0b:03:0e:29:b1,-83,2,HUST_WIRELESS_AUTO,81
60:0b:03:09:08:31,-84,2,HUST_WIRELESS_AUTO,81
02:87:33:09:3d:2c,-87,2,Breeze,81
20:dc:e6:8a:d1:a2,-89,2,WQ-20170217BIDU_Network,81
2a:69:6c:05:c5:23,-76,2,HUST_WIRELESS,81
d4:ee:07:50:f1:3c,-81,2,HiWiFi_50F13C,81
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,81
4a:69:6c:07:85:75,-89,2,HUST_WIRELESS,81
2a:69:6c:07:9e:45,-86,2,HUST_WIRELESS_AUTO,81
20:16:d8:c3:00:a5,-84,2,hzx,81
00:87:36:31:8a:51,-89,2,取个啥名字好呢,81
74:25:8a:44:f1:f1,-89,2,HUST_WIRELESS_AUTO,81
06:69:6c:0b:1f:1e,-60,2,HUST_WIRELESS,82
14:75:90:a5:bd:60,-64,2,hustac517,82
4a:69:6c:07:a1:e7,-45,2,HUST_WIRELESS_AUTO,82
4c:e6:76:c9:fc:00,-71,2,HongboJiangOffice,82
7c:d1:c3:76:79:fa,-76,2,ADESKTOP-ELSA6EU,82
d8:eb:97:23:da:5b,-80,2,dri,82
4a:69:6c:07:a1:e5,-45,2,HUST_WIRELESS,82
60:67:20:ac:b3:51,-73,2,SWIFI,82
64:d9:54:66:c5:65,-81,2,Baidu7107,82
0e:69:6c:0a:bf:be,-74,2,HUST_WIRELESS_AUTO,82
06:69:6c:0a:bf:be,-73,2,HUST_WIRELESS,82
00:0f:e2:db:25:20,-76,2,ChinaNet,82
6a:69:6c:05:c3:09,-81,2,HUST_WIRELESS_AUTO,82
6a:69:6c:05:c3:07,-82,2,HUST_WIRELESS,82
d4:ee:07:50:f1:3c,-70,2,HiWiFi_50F13C,82
20:16:d8:c3:00:a5,-87,2,hzx,82
fa:69:6c:07:96:e0,-91,2,HUST_WIRELESS,82
2a:69:6c:05:c5:23,-79,2,HUST_WIRELESS,82
d4:ee:07:09:c7:8e,-93,2,DLINK-ISE,82
fa:69:6c:07:96:e2,-89,2,HUST_WIRELESS_AUTO,82
ea:69:6c:07:90:11,-91,2,HUST_WIRELESS_AUTO,82
20:dc:e6:8a:d1:a2,-90,2,WQ-20170217BIDU_Network,82
aa:69:6c:07:90:fb,-93,2,HUST_WIRELESS,82
0e:69:6c:0b:1f:1e,-59,2,HUST_WIRELESS_AUTO,82
00:87:36:31:8a:51,-88,2,取个啥名字好呢,82
48:8a:d2:30:9f:20,-91,2,LieBaoWiFi357,82
70:77:81:86:b3:d6,-88,2,HP-Print-d6-LaserJet Pro M202dw,82
60:0b:03:09:08:30,-86,2,HUST_WIRELESS,82
ea:69:6c:07:90:1f,-91,2,HUST_WIRELESS,82
88:25:93:58:06:63,-76,2,TP-LINK_580663,82
02:87:33:09:3d:2c,-89,2,Breeze,82
08:57:00:93:00:26,-91,2,liuLieBaoWiFi,82
5a:69:6c:07:87:e8,-87,2,HUST_WIRELESS_AUTO,82
00:0f:e2:a1:97:c0,-87,2,ChinaNet,82
5a:69:6c:07:87:e6,-89,2,HUST_WIRELESS,82
4a:69:6c:07:85:77,-84,2,HUST_WIRELESS_AUTO,82
06:69:6c:0b:1f:1e,-54,2,HUST_WIRELESS,83
14:75:90:a5:bd:60,-70,2,hustac517,83
4a:69:6c:07:a1:e7,-49,2,HUST_WIRELESS_AUTO,83
4c:e6:76:c9:fc:00,-61,2,HongboJiangOffice,83
7c:d1:c3:76:79:fa,-81,2,ADESKTOP-ELSA6EU,83
d8:eb:97:23:da:5b,-77,2,dri,83
4a:69:6c:07:a1:e5,-49,2,HUST_WIRELESS,83
60:67:20:ac:b3:51,-70,2,SWIFI,83
d4:ee:07:50:f1:3c,-79,2,HiWiFi_50F13C,83
20:16:d8:c3:00:a5,-86,2,hzx,83
e8:4e:06:2d:cc:54,-71,2,长按电源键即可连入,83
64:d9:54:66:c5:65,-77,2,Baidu7107,83
0e:69:6c:0b:1f:1e,-54,2,HUST_WIRELESS_AUTO,83
88:25:93:58:06:63,-78,2,TP-LINK_580663,83
2a:69:6c:05:c5:25,-71,2,HUST_WIRELESS_AUTO,83
2a:69:6c:05:c5:23,-78,2,HUST_WIRELESS,83
5a:69:6c:07:87:e8,-90,2,HUST_WIRELESS_AUTO,83
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,83
02:87:33:09:3d:2c,-87,2,Breeze,83
b0:d5:9d:92:64:90,-83,2,315,83
4a:69:6c:07:85:75,-89,2,HUST_WIRELESS,83
12:08:b1:d4:37:6d,-78,2,Taylor Hye,83
2a:69:6c:07:9e:45,-88,2,HUST_WIRELESS_AUTO,83
2a:69:6c:07:9e:43,-88,2,HUST_WIRELESS,83
0e:69:6c:0a:bf:be,-66,2,HUST_WIRELESS_AUTO,83
06:69:6c:0a:bf:be,-66,2,HUST_WIRELESS,83
00:0f:e2:db:25:20,-77,2,ChinaNet,83
70:77:81:86:b3:d6,-82,2,HP-Print-d6-LaserJet Pro M202dw,83
06:69:6c:0a:bf:7a,-87,2,HUST_WIRELESS,83
6a:69:6c:05:c3:09,-77,2,HUST_WIRELESS_AUTO,83
60:0b:03:09:08:31,-85,2,HUST_WIRELESS_AUTO,83
20:dc:e6:8a:d1:a2,-86,2,WQ-20170217BIDU_Network,83
4a:69:6c:07:85:77,-88,2,HUST_WIRELESS_AUTO,83
7a:69:6c:07:96:7a,-91,2,HUST_WIRELESS_AUTO,83
48:8a:d2:30:9f:20,-91,2,LieBaoWiFi357,83
60:0b:03:0e:29:b0,-80,2,HUST_WIRELESS,83
06:69:6c:0b:1f:1e,-57,2,HUST_WIRELESS,84
14:75:90:a5:bd:60,-72,2,hustac517,84
4a:69:6c:07:a1:e7,-47,2,HUST_WIRELESS_AUTO,84
4c:e6:76:c9:fc:00,-72,2,HongboJiangOffice,84
7c:d1:c3:76:79:fa,-77,2,ADESKTOP-ELSA6EU,84
d8:eb:97:23:da:5b,-72,2,dri,84
4a:69:6c:07:a1:e5,-51,2,HUST_WIRELESS,84
06:69:6c:0a:bf:be,-70,2,HUST_WIRELESS,84
0e:69:6c:0a:bf:be,-70,2,HUST_WIRELESS_AUTO,84
60:67:20:ac:b3:51,-78,2,SWIFI,84
00:0f:e2:db:25:20,-82,2,ChinaNet,84
6a:69:6c:05:c3:09,-77,2,HUST_WIRELESS_AUTO,84
d4:ee:07:50:f1:3c,-81,2,HiWiFi_50F13C,84
20:16:d8:c3:00:a5,-91,2,hzx,84
e8:4e:06:2d:cc:54,-69,2,长按电源键即可连入,84
70:77:81:86:b3:d6,-79,2,HP-Print-d6-LaserJet Pro M202dw,84
64:d9:54:66:c5:65,-77,2,Baidu7107,84
6a:69:6c:05:c3:07,-82,2,HUST_WIRELESS,84
0e:69:6c:0b:1f:1e,-56,2,HUST_WIRELESS_AUTO,84
88:25:93:58:06:63,-78,2,TP-LINK_580663,84
2a:69:6c:07:9e:45,-89,2,HUST_WIRELESS_AUTO,84
ea:69:6c:07:92:4f,-87,2,HUST_WIRELESS,84
fa:69:6c:07:96:e2,-89,2,HUST_WIRELESS_AUTO,84
4a:69:6c:07:85:75,-89,2,HUST_WIRELESS,84
fa:69:6c:07:96:e0,-89,2,HUST_WIRELESS,84
60:0b:03:09:08:31,-83,2,HUST_WIRELESS_AUTO,84
0e:69:6c:0a:bd:1a,-85,2,HUST_WIRELESS_AUTO,84
60:0b:03:09:08:30,-83,2,HUST_WIRELESS,84
d4:ee:07:09:c7:8e,-90,2,DLINK-ISE,84
2a:69:6c:05:c5:25,-74,2,HUST_WIRELESS_AUTO,84
20:dc:e6:8a:d1:a2,-88,2,WQ-20170217BIDU_Network,84
2a:69:6c:05:c5:23,-78,2,HUST_WIRELESS,84
60:0b:03:0e:29:b1,-82,2,HUST_WIRELESS_AUTO,84
1a:69:6c:07:a0:34,-91,2,HUST_WIRELESS_AUTO,84
60:0b:03:0e:29:b0,-83,2,HUST_WIRELESS,84
1a:69:6c:07:90:92,-94,2,HUST_WIRELESS,84
06:69:6c:0b:1f:1e,-55,2,HUST_WIRELESS,85
14:75:90:a5:bd:60,-72,2,hustac517,85
4a:69:6c:07:a1:e7,-56,2,HUST_WIRELESS_AUTO,85
4c:e6:76:c9:fc:00,-69,2,HongboJiangOffice,85
2a:69:6c:05:c5:25,-84,2,HUST_WIRELESS_AUTO,85
7c:d1:c3:76:79:fa,-88,2,ADESKTOP-ELSA6EU,85
d8:eb:97:23:da:5b,-77,2,dri,85
4a:69:6c:07:a1:e5,-56,2,HUST_WIRELESS,85
06:69:6c:0a:bf:be,-66,2,HUST_WIRELESS,85
0e:69:6c:0a:bf:be,-66,2,HUST_WIRELESS_AUTO,85
60:67:20:ac:b3:51,-75,2,SWIFI,85
00:0f:e2:db:25:20,-83,2,ChinaNet,85
6a:69:6c:05:c3:09,-79,2,HUST_WIRELESS_AUTO,85
d4:ee:07:50:f1:3c,-77,2,HiWiFi_50F13C,85
20:16:d8:c3:00:a5,-85,2,hzx,85
e8:4e:06:2d:cc:54,-80,2,长按电源键即可连入,85
70:77:81:86:b3:d6,-85,2,HP-Print-d6-LaserJet Pro M202dw,85
64:d9:54:66:c5:65,-81,2,Baidu7107,85
6a:69:6c:05:c3:07,-79,2,HUST_WIRELESS,85
0e:69:6c:0b:1f:1e,-55,2,HUST_WIRELESS_AUTO,85
0e:69:6c:0a:bd:1a,-87,2,HUST_WIRELESS_AUTO,85
88:25:93:58:06:63,-79,2,TP-LINK_580663,85
06:69:6c:0a:bd:1a,-88,2,HUST_WIRELESS,85
1a:69:6c:07:90:92,-91,2,HUST_WIRELESS,85
60:0b:03:0e:29:b0,-84,2,HUST_WIRELESS,85
74:25:8a:44:f1:f0,-89,2,HUST_WIRELESS,85
00:0f:e2:db:26:20,-93,2,ChinaNet,85
12:08:b1:d4:37:6d,-81,2,Taylor Hye,85
d4:ee:07:09:c7:8e,-92,2,DLINK-ISE,85
b0:d5:9d:95:91:2b,-91,2,360WiFi-WJ,85
0e:69:6c:0a:bf:02,-85,2,HUST_WIRELESS_AUTO,85
06:69:6c:0a:bf:02,-85,2,HUST_WIRELESS,85
20:dc:e6:8a:d1:a2,-87,2,WQ-20170217BIDU_Network,85
7a:69:6c:07:96:7a,-87,2,HUST_WIRELESS_AUTO,85
b0:d5:9d:92:64:90,-89,2,315,85
20:76:93:3a:ae:78,-90,2,HC5761,85
06:69:6c:0b:1f:1e,-58,2,HUST_WIRELESS,86
14:75:90:a5:bd:60,-82,2,hustac517,86
4a:69:6c:07:a1:e7,-50,2,HUST_WIRELESS_AUTO,86
4c:e6:76:c9:fc:00,-70,2,HongboJiangOffice,86
2a:69:6c:05:c5:25,-77,2,HUST_WIRELESS_AUTO,86
7c:d1:c3:76:79:fa,-83,2,ADESKTOP-ELSA6EU,86
d8:eb:97:23:da:5b,-78,2,dri,86
4a:69:6c:07:a1:e5,-50,2,HUST_WIRELESS,86
06:69:6c:0a:bf:be,-70,2,HUST_WIRELESS,86
0e:69:6c:0a:bf:be,-69,2,HUST_WIRELESS_AUTO,86
60:67:20:ac:b3:51,-72,2,SWIFI,86
00:0f:e2:db:25:20,-74,2,ChinaNet,86
6a:69:6c:05:c3:09,-76,2,HUST_WIRELESS_AUTO,86
d4:ee:07:50:f1:3c,-79,2,HiWiFi_50F13C,86
20:16:d8:c3:00:a5,-88,2,hzx,86
fa:69:6c:07:96:e2,-86,2,HUST_WIRELESS_AUTO,86
fa:69:6c:07:96:e0,-87,2,HUST_WIRELESS,86
60:0b:03:0e:29:b0,-84,2,HUST_WIRELESS,86
e8:4e:06:2d:cc:54,-82,2,长按电源键即可连入,86
70:77:81:86:b3:d6,-74,2,HP-Print-d6-LaserJet Pro M202dw,86
64:d9:54:66:c5:65,-76,2,Baidu7107,86
00:0f:e2:a1:97:c0,-84,2,ChinaNet,86
b0:d5:9d:2f:1f:05,-91,2,据说明天下雨,86
b0:d5:9d:92:64:90,-85,2,315,86
60:0b:03:09:08:31,-86,2,HUST_WIRELESS_AUTO,86
6a:69:6c:05:c3:07,-83,2,HUST_WIRELESS,86
60:0b:03:09:08:30,-87,2,HUST_WIRELESS,86
5a:69:6c:07:87:e6,-89,2,HUST_WIRELESS,86
d4:ee:07:09:c7:8e,-90,2,DLINK-ISE,86
5a:69:6c:07:87:e8,-90,2,HUST_WIRELESS_AUTO,86
0e:69:6c:0b:1f:1e,-57,2,HUST_WIRELESS_AUTO,86
42:49:0f:06:46:77,-85,2,DIRECT-77-HP M427 LaserJet,86
0e:69:6c:0a:bd:1a,-85,2,HUST_WIRELESS_AUTO,86
88:25:93:58:06:63,-86,2,TP-LINK_580663,86
d4:ee:07:45:03:10,-92,2,HIWIFI-ISE,86
06:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS,87
14:75:90:a5:bd:60,-73,2,hustac517,87
4a:69:6c:07:a1:e7,-55,2,HUST_WIRELESS_AUTO,87
4c:e6:76:c9:fc:00,-76,2,HongboJiangOffice,87
2a:69:6c:05:c5:25,-81,2,HUST_WIRELESS_AUTO,87
7c:d1:c3:76:79:fa,-77,2,ADESKTOP-ELSA6EU,87
d8:eb:97:23:da:5b,-84,2,dri,87
4a:69:6c:07:a1:e5,-55,2,HUST_WIRELESS,87
0e:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS_AUTO,87
06:69:6c:0a:bf:be,-61,2,HUST_WIRELESS,87
0e:69:6c:0a:bf:be,-61,2,HUST_WIRELESS_AUTO,87
60:67:20:ac:b3:51,-73,2,SWIFI,87
00:0f:e2:db:25:20,-76,2,ChinaNet,87
6a:69:6c:05:c3:09,-76,2,HUST_WIRELESS_AUTO,87
6a:69:6c:05:c3:07,-74,2,HUST_WIRELESS,87
d4:ee:07:50:f1:3c,-79,2,HiWiFi_50F13C,87
20:16:d8:c3:00:a5,-87,2,hzx,87
fa:69:6c:07:96:e2,-85,2,HUST_WIRELESS_AUTO,87
b0:d5:9d:2f:1f:05,-90,2,据说明天下雨,87
2a:69:6c:05:c5:23,-81,2,HUST_WIRELESS,87
fa:69:6c:07:96:e0,-86,2,HUST_WIRELESS,87
60:0b:03:0e:29:b1,-84,2,HUST_WIRELESS_AUTO,87
20:dc:e6:8a:d1:a2,-86,2,WQ-20170217BIDU_Network,87
7a:69:6c:07:96:7a,-88,2,HUST_WIRELESS_AUTO,87
5a:69:6c:07:87:e8,-91,2,HUST_WIRELESS_AUTO,87
60:0b:03:0e:29:b0,-84,2,HUST_WIRELESS,87
5a:69:6c:07:87:e6,-93,2,HUST_WIRELESS,87
e8:4e:06:2d:cc:54,-85,2,长按电源键即可连入,87
b0:d5:9d:95:91:2b,-83,2,360WiFi-WJ,87
2a:69:6c:07:9e:45,-87,2,HUST_WIRELESS_AUTO,87
b0:d5:9d:4f:5f:4b,-88,2,360免费WiFi-4B,87
ca:69:6c:05:c5:cf,-93,2,HUST_WIRELESS_AUTO,87
70:77:81:86:b3:d6,-83,2,HP-Print-d6-LaserJet Pro M202dw,87
2c:33:7a:2b:97:fb,-89,2,HP-Print-fb-LaserJet Pro MFP,87
7a:69:6c:07:a0:78,-91,2,HUST_WIRELESS,87
06:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS,88
14:75:90:a5:bd:60,-75,2,hustac517,88
4a:69:6c:07:a1:e7,-47,2,HUST_WIRELESS_AUTO,88
4c:e6:76:c9:fc:00,-73,2,HongboJiangOffice,88
2a:69:6c:05:c5:25,-73,2,HUST_WIRELESS_AUTO,88
7c:d1:c3:76:79:fa,-77,2,ADESKTOP-ELSA6EU,88
d8:eb:97:23:da:5b,-77,2,dri,88
4a:69:6c:07:a1:e5,-48,2,HUST_WIRELESS,88
64:d9:54:66:c5:65,-84,2,Baidu7107,88
0e:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS_AUTO,88
00:0f:e2:a1:97:c0,-80,2,ChinaNet,88
e8:4e:06:2d:cc:54,-83,2,长按电源键即可连入,88
12:08:b1:d4:37:6d,-81,2,Taylor Hye,88
06:69:6c:0a:bf:be,-67,2,HUST_WIRELESS,88
0e:69:6c:0a:bf:be,-68,2,HUST_WIRELESS_AUTO,88
60:67:20:ac:b3:51,-66,2,SWIFI,88
00:0f:e2:db:25:20,-79,2,ChinaNet,88
6a:69:6c:05:c3:09,-70,2,HUST_WIRELESS_AUTO,88
6a:69:6c:05:c3:07,-71,2,HUST_WIRELESS,88
74:25:8a:44:f1:f1,-81,2,HUST_WIRELESS_AUTO,88
2a:69:6c:05:c5:23,-71,2,HUST_WIRELESS,88
74:25:8a:44:f1:f0,-79,2,HUST_WIRELESS,88
00:0f:e2:db:26:20,-88,2,ChinaNet,88
38:22:d6:8c:77:32,-78,2,HUST_TEST,88
38:22:d6:8c:77:31,-78,2,HUST_WIRELESS_AUTO,88
70:3d:15:3a:86:b2,-84,2,eduroam,88
70:3d:15:3a:86:b1,-83,2,HUST_WIRELESS_AUTO,88
fa:69:6c:07:96:e2,-87,2,HUST_WIRELESS_AUTO,88
1a:69:6c:07:90:94,-87,2,HUST_WIRELESS_AUTO,88
b0:d5:9d:95:91:2b,-85,2,360WiFi-WJ,88
5a:69:6c:07:87:e8,-89,2,HUST_WIRELESS_AUTO,88
38:22:d6:8c:77:30,-78,2,HUST_WIRELESS,88
70:3d:15:3a:86:b0,-83,2,HUST_WIRELESS,88
1a:69:6c:07:90:92,-88,2,HUST_WIRELESS,88
5a:69:6c:07:87:e6,-89,2,HUST_WIRELESS,88
ea:69:6c:07:90:11,-89,2,HUST_WIRELESS_AUTO,88
06:69:6c:0b:1f:1e,-56,2,HUST_WIRELESS,89
14:75:90:a5:bd:60,-66,2,hustac517,89
4a:69:6c:07:a1:e7,-46,2,HUST_WIRELESS_AUTO,89
4c:e6:76:c9:fc:00,-62,2,HongboJiangOffice,89
7c:d1:c3:76:79:fa,-80,2,ADESKTOP-ELSA6EU,89
d8:eb:97:23:da:5b,-79,2,dri,89
4a:69:6c:07:a1:e5,-47,2,HUST_WIRELESS,89
60:67:20:ac:b3:51,-74,2,SWIFI,89
00:0f:e2:db:25:20,-78,2,ChinaNet,89
d4:ee:07:50:f1:3c,-77,2,HiWiFi_50F13C,89
0e:69:6c:0b:1f:1e,-56,2,HUST_WIRELESS_AUTO,89
70:77:81:86:b3:d6,-82,2,HP-Print-d6-LaserJet Pro M202dw,89
88:25:93:58:06:63,-81,2,TP-LINK_580663,89
00:87:36:31:8a:51,-83,2,取个啥名字好呢,89
5a:69:6c:07:87:e8,-92,2,HUST_WIRELESS_AUTO,89
20:16:d8:c3:00:a5,-90,2,hzx,89
fa:69:6c:07:93:20,-92,2,HUST_WIRELESS,89
2a:69:6c:05:c5:25,-72,2,HUST_WIRELESS_AUTO,89
6a:69:6c:05:c3:09,-85,2,HUST_WIRELESS_AUTO,89
4a:69:6c:07:85:77,-85,2,HUST_WIRELESS_AUTO,89
2a:69:6c:05:c5:23,-80,2,HUST_WIRELESS,89
64:d9:54:66:c5:65,-77,2,Baidu7107,89
60:0b:03:0e:29:b1,-85,2,HUST_WIRELESS_AUTO,89
2a:69:6c:07:9e:45,-89,2,HUST_WIRELESS_AUTO,89
4a:69:6c:07:85:75,-84,2,HUST_WIRELESS,89
60:0b:03:0e:29:b0,-86,2,HUST_WIRELESS,89
5a:69:6c:07:87:e6,-93,2,HUST_WIRELESS,89
b0:d5:9d:92:64:90,-88,2,315,89
60:0b:03:0e:2b:b1,-84,2,HUST_WIRELESS_AUTO,89
02:87:33:09:3d:2c,-85,2,Breeze,89
ba:69:6c:07:a0:de,-90,2,HUST_WIRELESS_AUTO,89
6a:69:6c:05:c3:07,-84,2,HUST_WIRELESS,89
60:0b:03:0e:2b:b0,-84,2,HUST_WIRELESS,89
00:0f:e2:db:26:20,-90,2,ChinaNet,89
60:0b:03:09:08:31,-87,2,HUST_WIRELESS_AUTO,89
38:22:d6:8c:77:32,-89,2,HUST_TEST,89
06:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS,90
14:75:90:a5:bd:60,-71,2,hustac517,90
4a:69:6c:07:a1:e7,-57,2,HUST_WIRELESS_AUTO,90
4c:e6:76:c9:fc:00,-62,2,HongboJiangOffice,90
7c:d1:c3:76:79:fa,-87,2,ADESKTOP-ELSA6EU,90
d8:eb:97:23:da:5b,-79,2,dri,90
4a:69:6c:07:a1:e5,-57,2,HUST_WIRELESS,90
60:67:20:ac:b3:51,-72,2,SWIFI,90
64:d9:54:66:c5:65,-74,2,Baidu7107,90
0e:69:6c:0a:bf:be,-69,2,HUST_WIRELESS_AUTO,90
06:69:6c:0a:bf:be,-70,2,HUST_WIRELESS,90
00:0f:e2:db:25:20,-78,2,ChinaNet,90
6a:69:6c:05:c3:09,-85,2,HUST_WIRELESS_AUTO,90
6a:69:6c:05:c3:07,-88,2,HUST_WIRELESS,90
d4:ee:07:50:f1:3c,-74,2,HiWiFi_50F13C,90
20:16:d8:c3:00:a5,-90,2,hzx,90
0e:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS_AUTO,90
70:77:81:86:b3:d6,-86,2,HP-Print-d6-LaserJet Pro M202dw,90
88:25:93:58:06:63,-85,2,TP-LINK_580663,90
5a:69:6c:07:87:e8,-92,2,HUST_WIRELESS_AUTO,90
00:0f:e2:a1:97:c0,-83,2,ChinaNet,90
e8:4e:06:2d:cc:54,-74,2,长按电源键即可连入,90
ba:69:6c:07:a0:de,-89,2,HUST_WIRELESS_AUTO,90
3a:69:6c:07:83:f4,-91,2,HUST_WIRELESS,90
aa:69:6c:07:90:fb,-93,2,HUST_WIRELESS,90
44:33:4c:20:96:d6,-90,2,DX-DVR96d6,90
ea:69:6c:07:92:41,-89,2,HUST_WIRELESS_AUTO,90
3a:69:6c:07:83:f6,-91,2,HUST_WIRELESS_AUTO,90
b0:d5:9d:92:64:90,-93,2,315,90
4a:69:6c:07:85:77,-93,2,HUST_WIRELESS_AUTO,90
00:87:36:31:8a:51,-89,2,取个啥名字好呢,90
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,90
60:0b:03:0e:2b:b1,-86,2,HUST_WIRELESS_AUTO,90
60:0b:03:0e:2b:b0,-86,2,HUST_WIRELESS,90
06:69:6c:0b:1f:1e,-66,2,HUST_WIRELESS,91
14:75:90:a5:bd:60,-74,2,hustac517,91
4a:69:6c:07:a1:e7,-62,2,HUST_WIRELESS_AUTO,91
4c:e6:76:c9:fc:00,-75,2,HongboJiangOffice,91
7c:d1:c3:76:79:fa,-77,2,ADESKTOP-ELSA6EU,91
d8:eb:97:23:da:5b,-78,2,dri,91
4a:69:6c:07:a1:e5,-62,2,HUST_WIRELESS,91
60:67:20:ac:b3:51,-74,2,SWIFI,91
00:0f:e2:db:25:20,-81,2,ChinaNet,91
d4:ee:07:50:f1:3c,-78,2,HiWiFi_50F13C,91
0e:69:6c:0b:1f:1e,-67,2,HUST_WIRELESS_AUTO,91
70:77:81:86:b3:d6,-80,2,HP-Print-d6-LaserJet Pro M202dw,91
20:16:d8:c3:00:a5,-86,2,hzx,91
64:d9:54:66:c5:65,-72,2,Baidu7107,91
ba:69:6c:07:a0:dc,-89,2,HUST_WIRELESS,91
2a:69:6c:05:c5:25,-74,2,HUST_WIRELESS_AUTO,91
6a:69:6c:05:c3:09,-85,2,HUST_WIRELESS_AUTO,91
5a:69:6c:07:87:e8,-92,2,HUST_WIRELESS_AUTO,91
2a:69:6c:05:c5:23,-80,2,HUST_WIRELESS,91
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,91
1a:69:6c:07:90:92,-92,2,HUST_WIRELESS,91
ba:69:6c:07:a0:de,-89,2,HUST_WIRELESS_AUTO,91
aa:69:6c:07:90:fd,-87,2,HUST_WIRELESS_AUTO,91
0e:69:6c:0a:bf:be,-73,2,HUST_WIRELESS_AUTO,91
2a:69:6c:07:9e:45,-84,2,HUST_WIRELESS_AUTO,91
38:22:d6:8c:77:32,-88,2,HUST_TEST,91
48:3c:0c:eb:e4:6c,-88,2,lion,91
